contrast,parcel,cluster,NETWORK,GLASSERLABELNAME,HEMISPHERE,prop
FEEDBACK_LOW_WIN,104,1,Auditory,L_RI_ROI,L,0.595121951219512
FEEDBACK_LOW_WIN,105,1,Cingulo-Opercular,L_PFcm_ROI,L,0.908396946564885
FEEDBACK_LOW_WIN,106,1,Cingulo-Opercular,L_PoI2_ROI,L,0.559006211180124
FEEDBACK_LOW_WIN,109,1,Cingulo-Opercular,L_MI_ROI,L,0.504273504273504
FEEDBACK_LOW_WIN,113,1,Cingulo-Opercular,L_FOP1_ROI,L,0.9
FEEDBACK_LOW_WIN,114,1,Cingulo-Opercular,L_FOP3_ROI,L,0.916666666666667
FEEDBACK_LOW_WIN,115,1,Somatomotor,L_FOP2_ROI,L,0.701923076923077
FEEDBACK_LOW_WIN,116,1,Dorsal-Attention,L_PFt_ROI,L,0.8
FEEDBACK_LOW_WIN,121,1002,Visual1,L_ProS_ROI,L,0.804347826086957
FEEDBACK_LOW_WIN,125,1005,Language,L_A5_ROI,L,0.63768115942029
FEEDBACK_LOW_WIN,129,1005,Language,L_STSdp_ROI,L,0.768844221105528
FEEDBACK_LOW_WIN,138,1002,Visual2,L_PH_ROI,L,0.804444444444444
FEEDBACK_LOW_WIN,139,1005,Language,L_TPOJ1_ROI,L,0.812154696132597
FEEDBACK_LOW_WIN,144,1002,Frontoparietal,L_IP2_ROI,L,0.757575757575758
FEEDBACK_LOW_WIN,145,1002,Frontoparietal,L_IP1_ROI,L,0.661375661375661
FEEDBACK_LOW_WIN,146,1002,Dorsal-Attention,L_IP0_ROI,L,0.814814814814815
FEEDBACK_LOW_WIN,147,1,Cingulo-Opercular,L_PFop_ROI,L,0.993710691823899
FEEDBACK_LOW_WIN,148,1,Cingulo-Opercular,L_PF_ROI,L,0.669354838709677
FEEDBACK_LOW_WIN,153,1002,Visual2,L_VMV1_ROI,L,0.965909090909091
FEEDBACK_LOW_WIN,154,1002,Visual2,L_VMV3_ROI,L,1
FEEDBACK_LOW_WIN,156,1002,Visual2,L_V4t_ROI,L,1
FEEDBACK_LOW_WIN,158,1002,Visual2,L_V3CD_ROI,L,1
FEEDBACK_LOW_WIN,159,1002,Visual2,L_LO3_ROI,L,1
FEEDBACK_LOW_WIN,160,1002,Visual2,L_VMV2_ROI,L,0.869565217391304
FEEDBACK_LOW_WIN,161,1,Default,L_31pd_ROI,L,0.851851851851852
FEEDBACK_LOW_WIN,162,1,Default,L_31a_ROI,L,0.890625
FEEDBACK_LOW_WIN,163,1002,Visual2,L_VVC_ROI,L,1
FEEDBACK_LOW_WIN,167,1,Cingulo-Opercular,L_PoI1_ROI,L,0.928571428571429
FEEDBACK_LOW_WIN,173,1,Auditory,L_MBelt_ROI,L,0.747252747252747
FEEDBACK_LOW_WIN,174,1,Auditory,L_LBelt_ROI,L,0.605263157894737
FEEDBACK_LOW_WIN,179,1003,Cingulo-Opercular,L_a32pr_ROI,L,0.6484375
FEEDBACK_LOW_WIN,181,1011,Visual1,R_V1_ROI,R,0.940279542566709
FEEDBACK_LOW_WIN,183,1011,Visual2,R_V6_ROI,R,0.739837398373984
FEEDBACK_LOW_WIN,184,1011,Visual2,R_V2_ROI,R,0.983361064891847
FEEDBACK_LOW_WIN,185,1011,Visual2,R_V3_ROI,R,0.930835734870317
FEEDBACK_LOW_WIN,186,1011,Visual2,R_V4_ROI,R,1
FEEDBACK_LOW_WIN,187,1011,Visual2,R_V8_ROI,R,1
FEEDBACK_LOW_WIN,191,1015,Cingulo-Opercular,R_PEF_ROI,R,0.615384615384615
FEEDBACK_LOW_WIN,193,1011,Visual2,R_V3A_ROI,R,0.891156462585034
FEEDBACK_LOW_WIN,196,1011,Visual2,R_V7_ROI,R,0.977777777777778
FEEDBACK_LOW_WIN,197,1011,Visual2,R_IPS1_ROI,R,0.873873873873874
FEEDBACK_LOW_WIN,198,1011,Visual2,R_FFC_ROI,R,0.994011976047904
FEEDBACK_LOW_WIN,199,1011,Visual2,R_V3B_ROI,R,1
FEEDBACK_LOW_WIN,200,1011,Visual2,R_LO1_ROI,R,1
FEEDBACK_LOW_WIN,201,1011,Visual2,R_LO2_ROI,R,1
FEEDBACK_LOW_WIN,202,1011,Visual2,R_PIT_ROI,R,1
FEEDBACK_LOW_WIN,205,7,Cingulo-Opercular,R_PSL_ROI,R,0.565714285714286
FEEDBACK_LOW_WIN,211,6,Default,R_POS1_ROI,R,0.665094339622642
FEEDBACK_LOW_WIN,213,6,Default,R_v23ab_ROI,R,0.987804878048781
FEEDBACK_LOW_WIN,215,6,Default,R_31pv_ROI,R,0.567567567567568
FEEDBACK_LOW_WIN,218,8,Cingulo-Opercular,R_23c_ROI,R,0.572490706319703
FEEDBACK_LOW_WIN,219,7,Somatomotor,R_5L_ROI,R,0.710659898477157
FEEDBACK_LOW_WIN,221,8,Somatomotor,R_24dv_ROI,R,0.67515923566879
FEEDBACK_LOW_WIN,222,7,Somatomotor,R_7AL_ROI,R,1
FEEDBACK_LOW_WIN,227,7,Somatomotor,R_7PC_ROI,R,0.928571428571429
FEEDBACK_LOW_WIN,228,1011,Visual2,R_LIPv_ROI,R,0.584415584415584
FEEDBACK_LOW_WIN,230,1011,Dorsal-Attention,R_MIP_ROI,R,0.888888888888889
FEEDBACK_LOW_WIN,232,7,Somatomotor,R_2_ROI,R,0.919871794871795
FEEDBACK_LOW_WIN,235,9,Somatomotor,R_6mp_ROI,R,0.605947955390335
FEEDBACK_LOW_WIN,237,8,Cingulo-Opercular,R_p24pr_ROI,R,0.934782608695652
FEEDBACK_LOW_WIN,239,8,Cingulo-Opercular,R_a24pr_ROI,R,0.867924528301887
FEEDBACK_LOW_WIN,242,1012,Frontoparietal,R_d32_ROI,R,0.886178861788618
FEEDBACK_LOW_WIN,243,1012,Frontoparietal,R_8BM_ROI,R,0.628571428571429
FEEDBACK_LOW_WIN,245,14,Default,R_10r_ROI,R,0.878378378378378
FEEDBACK_LOW_WIN,258,1015,Cingulo-Opercular,R_6r_ROI,R,0.524714828897339
FEEDBACK_LOW_WIN,259,1015,Language,R_IFJa_ROI,R,0.632911392405063
FEEDBACK_LOW_WIN,260,1015,Frontoparietal,R_IFJp_ROI,R,1
FEEDBACK_LOW_WIN,261,1015,Frontoparietal,R_IFSp_ROI,R,0.864661654135338
FEEDBACK_LOW_WIN,262,1015,Cingulo-Opercular,R_IFSa_ROI,R,0.698717948717949
FEEDBACK_LOW_WIN,263,1015,Frontoparietal,R_p9-46v_ROI,R,0.779005524861879
FEEDBACK_LOW_WIN,272,1015,Frontoparietal,R_13l_ROI,R,0.634146341463415
FEEDBACK_LOW_WIN,275,1011,Dorsal-Attention,R_LIPd_ROI,R,1
FEEDBACK_LOW_WIN,276,1013,Dorsal-Attention,R_6a_ROI,R,0.504424778761062
FEEDBACK_LOW_WIN,277,1013,Frontoparietal,R_i6-8_ROI,R,0.737373737373737
FEEDBACK_LOW_WIN,278,1013,Frontoparietal,R_s6-8_ROI,R,0.872093023255814
FEEDBACK_LOW_WIN,279,11,Cingulo-Opercular,R_43_ROI,R,0.733333333333333
FEEDBACK_LOW_WIN,281,7,Somatomotor,R_OP1_ROI,R,1
FEEDBACK_LOW_WIN,283,7,Auditory,R_52_ROI,R,0.867924528301887
FEEDBACK_LOW_WIN,284,7,Somatomotor,R_RI_ROI,R,0.777310924369748
FEEDBACK_LOW_WIN,285,7,Cingulo-Opercular,R_PFcm_ROI,R,1
FEEDBACK_LOW_WIN,287,7,Auditory,R_TA2_ROI,R,0.621621621621622
FEEDBACK_LOW_WIN,291,1017,Frontoparietal,R_AVI_ROI,R,0.826666666666667
FEEDBACK_LOW_WIN,292,1017,Orbito-Affective,R_AAIC_ROI,R,0.714285714285714
FEEDBACK_LOW_WIN,293,11,Cingulo-Opercular,R_FOP1_ROI,R,0.591549295774648
FEEDBACK_LOW_WIN,294,11,Cingulo-Opercular,R_FOP3_ROI,R,0.973333333333333
FEEDBACK_LOW_WIN,295,11,Somatomotor,R_FOP2_ROI,R,0.988372093023256
FEEDBACK_LOW_WIN,296,7,Dorsal-Attention,R_PFt_ROI,R,0.792746113989637
FEEDBACK_LOW_WIN,301,1011,Visual1,R_ProS_ROI,R,0.947368421052632
FEEDBACK_LOW_WIN,304,7,Auditory,R_PBelt_ROI,R,0.541666666666667
FEEDBACK_LOW_WIN,307,1011,Dorsal-Attention,R_PHA3_ROI,R,0.894117647058824
FEEDBACK_LOW_WIN,309,1014,Language,R_STSdp_ROI,R,0.680952380952381
FEEDBACK_LOW_WIN,318,1011,Visual2,R_PH_ROI,R,0.726744186046512
FEEDBACK_LOW_WIN,322,1011,Visual1,R_DVT_ROI,R,0.5
FEEDBACK_LOW_WIN,324,1011,Frontoparietal,R_IP2_ROI,R,0.944954128440367
FEEDBACK_LOW_WIN,325,1011,Frontoparietal,R_IP1_ROI,R,0.979381443298969
FEEDBACK_LOW_WIN,326,1011,Dorsal-Attention,R_IP0_ROI,R,1
FEEDBACK_LOW_WIN,327,7,Cingulo-Opercular,R_PFop_ROI,R,0.851612903225806
FEEDBACK_LOW_WIN,328,7,Cingulo-Opercular,R_PF_ROI,R,0.657963446475196
FEEDBACK_LOW_WIN,329,1011,Frontoparietal,R_PFm_ROI,R,0.607218683651805
FEEDBACK_LOW_WIN,333,1011,Visual2,R_VMV1_ROI,R,0.982300884955752
FEEDBACK_LOW_WIN,334,1011,Visual2,R_VMV3_ROI,R,1
FEEDBACK_LOW_WIN,336,1011,Visual2,R_V4t_ROI,R,0.777777777777778
FEEDBACK_LOW_WIN,338,1011,Visual2,R_V3CD_ROI,R,1
FEEDBACK_LOW_WIN,339,1011,Visual2,R_LO3_ROI,R,0.907692307692308
FEEDBACK_LOW_WIN,340,1011,Visual2,R_VMV2_ROI,R,0.951807228915663
FEEDBACK_LOW_WIN,341,6,Default,R_31pd_ROI,R,0.790123456790123
FEEDBACK_LOW_WIN,343,1011,Visual2,R_VVC_ROI,R,1
FEEDBACK_LOW_WIN,347,7,Cingulo-Opercular,R_PoI1_ROI,R,0.846625766871166
FEEDBACK_LOW_WIN,351,1015,Frontoparietal,R_p47r_ROI,R,0.5
FEEDBACK_LOW_WIN,354,7,Auditory,R_LBelt_ROI,R,0.847058823529412
FEEDBACK_LOW_WIN,359,1012,Cingulo-Opercular,R_a32pr_ROI,R,0.905511811023622
GUESS,1,1001,Visual1,L_V1_ROI,L,0.913357400722022
GUESS,2,1001,Visual2,L_MST_ROI,L,1
GUESS,3,2,Visual2,L_V6_ROI,L,0.771929824561403
GUESS,4,1001,Visual2,L_V2_ROI,L,0.662358642972536
GUESS,5,1001,Visual2,L_V3_ROI,L,0.56973293768546
GUESS,6,1001,Visual2,L_V4_ROI,L,0.905817174515235
GUESS,7,1001,Visual2,L_V8_ROI,L,1
GUESS,11,1001,Dorsal-Attention,L_PEF_ROI,L,0.555555555555556
GUESS,13,1001,Visual2,L_V3A_ROI,L,0.549668874172185
GUESS,18,1001,Visual2,L_FFC_ROI,L,0.993377483443709
GUESS,19,1001,Visual2,L_V3B_ROI,L,0.883116883116883
GUESS,20,1001,Visual2,L_LO1_ROI,L,1
GUESS,21,1001,Visual2,L_LO2_ROI,L,1
GUESS,22,1001,Visual2,L_PIT_ROI,L,1
GUESS,23,1001,Visual2,L_MT_ROI,L,0.913793103448276
GUESS,24,8,Auditory,L_A1_ROI,L,0.649350649350649
GUESS,27,1,Posterior-Multimodal,L_PCV_ROI,L,0.634146341463415
GUESS,31,2,Default,L_POS1_ROI,L,1
GUESS,33,2,Default,L_v23ab_ROI,L,1
GUESS,34,1,Default,L_d23ab_ROI,L,0.670454545454545
GUESS,35,1,Default,L_31pv_ROI,L,0.577981651376147
GUESS,41,1002,Somatomotor,L_24dv_ROI,L,0.879432624113475
GUESS,47,1001,Somatomotor,L_7PC_ROI,L,0.982456140350877
GUESS,48,1001,Visual2,L_LIPv_ROI,L,0.861538461538462
GUESS,50,1001,Dorsal-Attention,L_MIP_ROI,L,0.647798742138365
GUESS,51,1001,Somatomotor,L_1_ROI,L,0.817955112219451
GUESS,52,1001,Somatomotor,L_2_ROI,L,0.975609756097561
GUESS,54,1001,Somatomotor,L_6d_ROI,L,1
GUESS,56,1001,Somatomotor,L_6v_ROI,L,0.917647058823529
GUESS,59,1002,Cingulo-Opercular,L_a24pr_ROI,L,0.808510638297872
GUESS,60,1002,Cingulo-Opercular,L_p32pr_ROI,L,0.920863309352518
GUESS,61,11,Default,L_a24_ROI,L,0.7
GUESS,64,11,Default,L_p32_ROI,L,0.606060606060606
GUESS,65,11,Default,L_10r_ROI,L,0.968085106382979
GUESS,66,9,Default,L_47m_ROI,L,1
GUESS,68,6,Default,L_8Ad_ROI,L,0.888429752066116
GUESS,72,12,Default,L_10d_ROI,L,0.581699346405229
GUESS,78,1001,Cingulo-Opercular,L_6r_ROI,L,0.855371900826446
GUESS,89,1004,Frontoparietal,L_a10p_ROI,L,0.714285714285714
GUESS,91,1004,Frontoparietal,L_11l_ROI,L,0.535294117647059
GUESS,92,9,Frontoparietal,L_13l_ROI,L,0.547008547008547
GUESS,95,1001,Dorsal-Attention,L_LIPd_ROI,L,1
GUESS,101,1001,Somatomotor,L_OP1_ROI,L,1
GUESS,102,1001,Somatomotor,L_OP2-3_ROI,L,0.531914893617021
GUESS,105,1001,Cingulo-Opercular,L_PFcm_ROI,L,0.541984732824428
GUESS,106,1001,Cingulo-Opercular,L_PoI2_ROI,L,0.590062111801242
GUESS,107,8,Auditory,L_TA2_ROI,L,0.788732394366197
GUESS,108,1001,Cingulo-Opercular,L_FOP4_ROI,L,0.870967741935484
GUESS,109,1001,Cingulo-Opercular,L_MI_ROI,L,0.837606837606838
GUESS,113,1001,Cingulo-Opercular,L_FOP1_ROI,L,0.92
GUESS,114,1001,Cingulo-Opercular,L_FOP3_ROI,L,0.714285714285714
GUESS,115,1001,Somatomotor,L_FOP2_ROI,L,0.923076923076923
GUESS,116,1001,Dorsal-Attention,L_PFt_ROI,L,0.984615384615385
GUESS,117,1001,Dorsal-Attention,L_AIP_ROI,L,0.825242718446602
GUESS,120,3,Default,L_H_ROI,L,0.545064377682404
GUESS,123,8,Language,L_STGa_ROI,L,0.68421052631579
GUESS,124,8,Auditory,L_PBelt_ROI,L,1
GUESS,125,8,Language,L_A5_ROI,L,0.942028985507246
GUESS,126,3,Default,L_PHA1_ROI,L,0.833333333333333
GUESS,127,3,Dorsal-Attention,L_PHA3_ROI,L,0.908333333333333
GUESS,128,8,Language,L_STSda_ROI,L,0.934959349593496
GUESS,132,8,Default,L_TE1a_ROI,L,0.5
GUESS,136,1001,Dorsal-Attention,L_TE2p_ROI,L,0.552
GUESS,138,1001,Visual2,L_PH_ROI,L,0.675555555555556
GUESS,140,1001,Posterior-Multimodal,L_TPOJ2_ROI,L,0.5
GUESS,142,2,Visual1,L_DVT_ROI,L,0.744186046511628
GUESS,143,7,Dorsal-Attention,L_PGp_ROI,L,0.755102040816326
GUESS,144,1001,Frontoparietal,L_IP2_ROI,L,0.707070707070707
GUESS,146,1001,Dorsal-Attention,L_IP0_ROI,L,0.564814814814815
GUESS,147,1001,Cingulo-Opercular,L_PFop_ROI,L,0.911949685534591
GUESS,148,1001,Cingulo-Opercular,L_PF_ROI,L,0.543010752688172
GUESS,150,7,Default,L_PGi_ROI,L,0.574418604651163
GUESS,151,7,Default,L_PGs_ROI,L,0.521311475409836
GUESS,152,2,Visual2,L_V6A_ROI,L,0.73469387755102
GUESS,155,3,Default,L_PHA2_ROI,L,1
GUESS,156,1001,Visual2,L_V4t_ROI,L,1
GUESS,157,1001,Visual2,L_FST_ROI,L,0.928571428571429
GUESS,160,3,Visual2,L_VMV2_ROI,L,0.847826086956522
GUESS,161,1,Default,L_31pd_ROI,L,0.666666666666667
GUESS,162,1,Default,L_31a_ROI,L,1
GUESS,163,1001,Visual2,L_VVC_ROI,L,0.626984126984127
GUESS,165,11,Default,L_s32_ROI,L,0.759259259259259
GUESS,173,8,Auditory,L_MBelt_ROI,L,0.912087912087912
GUESS,174,8,Auditory,L_LBelt_ROI,L,1
GUESS,175,8,Auditory,L_A4_ROI,L,0.985294117647059
GUESS,176,8,Default,L_STSva_ROI,L,1
GUESS,178,8,Cingulo-Opercular,L_PI_ROI,L,0.761538461538462
GUESS,181,1006,Visual1,R_V1_ROI,R,0.903430749682338
GUESS,182,1006,Visual2,R_MST_ROI,R,1
GUESS,183,14,Visual2,R_V6_ROI,R,0.869918699186992
GUESS,184,1006,Visual2,R_V2_ROI,R,0.579034941763727
GUESS,185,1006,Visual2,R_V3_ROI,R,0.527377521613833
GUESS,186,1006,Visual2,R_V4_ROI,R,0.853333333333333
GUESS,187,1006,Visual2,R_V8_ROI,R,0.8125
GUESS,188,14,Somatomotor,R_4_ROI,R,0.880246913580247
GUESS,189,14,Somatomotor,R_3b_ROI,R,0.872531418312388
GUESS,190,1008,Cingulo-Opercular,R_FEF_ROI,R,0.698324022346369
GUESS,192,1008,Language,R_55b_ROI,R,0.551401869158879
GUESS,198,1006,Visual2,R_FFC_ROI,R,1
GUESS,199,1006,Visual2,R_V3B_ROI,R,0.643835616438356
GUESS,200,1006,Visual2,R_LO1_ROI,R,0.883720930232558
GUESS,201,1006,Visual2,R_LO2_ROI,R,1
GUESS,202,1006,Visual2,R_PIT_ROI,R,1
GUESS,203,1006,Visual2,R_MT_ROI,R,0.857142857142857
GUESS,204,17,Auditory,R_A1_ROI,R,1
GUESS,205,1006,Cingulo-Opercular,R_PSL_ROI,R,0.805714285714286
GUESS,206,1007,Language,R_SFL_ROI,R,0.714285714285714
GUESS,207,14,Posterior-Multimodal,R_PCV_ROI,R,0.609756097560976
GUESS,209,1012,Frontoparietal,R_7Pm_ROI,R,0.53125
GUESS,210,14,Default,R_7m_ROI,R,0.577777777777778
GUESS,211,14,Default,R_POS1_ROI,R,0.957547169811321
GUESS,213,14,Default,R_v23ab_ROI,R,1
GUESS,214,14,Default,R_d23ab_ROI,R,0.595744680851064
GUESS,215,14,Default,R_31pv_ROI,R,0.81981981981982
GUESS,216,14,Somatomotor,R_5m_ROI,R,0.546052631578947
GUESS,217,14,Cingulo-Opercular,R_5mv_ROI,R,0.913636363636364
GUESS,218,14,Cingulo-Opercular,R_23c_ROI,R,0.672862453531598
GUESS,220,14,Somatomotor,R_24dd_ROI,R,0.55241935483871
GUESS,233,14,Somatomotor,R_3a_ROI,R,0.95
GUESS,236,1011,Somatomotor,R_6v_ROI,R,0.555555555555556
GUESS,239,1007,Cingulo-Opercular,R_a24pr_ROI,R,0.528301886792453
GUESS,240,1007,Cingulo-Opercular,R_p32pr_ROI,R,0.666666666666667
GUESS,241,20,Default,R_a24_ROI,R,0.560975609756098
GUESS,244,20,Default,R_p32_ROI,R,0.702970297029703
GUESS,245,20,Default,R_10r_ROI,R,0.972972972972973
GUESS,246,18,Default,R_47m_ROI,R,1
GUESS,248,21,Default,R_8Ad_ROI,R,0.573221757322176
GUESS,261,19,Frontoparietal,R_IFSp_ROI,R,0.548872180451128
GUESS,263,1010,Frontoparietal,R_p9-46v_ROI,R,0.56353591160221
GUESS,264,1010,Cingulo-Opercular,R_46_ROI,R,0.526748971193416
GUESS,265,1010,Frontoparietal,R_a9-46v_ROI,R,0.652631578947369
GUESS,266,1010,Cingulo-Opercular,R_9-46d_ROI,R,0.654618473895582
GUESS,268,20,Default,R_10v_ROI,R,0.581632653061225
GUESS,271,1014,Frontoparietal,R_11l_ROI,R,0.555555555555556
GUESS,272,18,Frontoparietal,R_13l_ROI,R,0.682926829268293
GUESS,282,14,Somatomotor,R_OP2-3_ROI,R,0.839080459770115
GUESS,283,17,Auditory,R_52_ROI,R,0.735849056603774
GUESS,287,17,Auditory,R_TA2_ROI,R,0.990990990990991
GUESS,288,1011,Cingulo-Opercular,R_FOP4_ROI,R,0.871794871794872
GUESS,289,1011,Cingulo-Opercular,R_MI_ROI,R,0.850467289719626
GUESS,293,1011,Cingulo-Opercular,R_FOP1_ROI,R,0.943661971830986
GUESS,294,1011,Cingulo-Opercular,R_FOP3_ROI,R,0.56
GUESS,295,1011,Somatomotor,R_FOP2_ROI,R,0.965116279069768
GUESS,296,1009,Dorsal-Attention,R_PFt_ROI,R,0.518134715025907
GUESS,303,17,Language,R_STGa_ROI,R,0.6875
GUESS,304,17,Auditory,R_PBelt_ROI,R,1
GUESS,305,17,Language,R_A5_ROI,R,0.844221105527638
GUESS,306,15,Default,R_PHA1_ROI,R,0.776785714285714
GUESS,307,15,Dorsal-Attention,R_PHA3_ROI,R,0.870588235294118
GUESS,308,17,Default,R_STSda_ROI,R,0.851063829787234
GUESS,312,17,Default,R_TE1a_ROI,R,0.590476190476191
GUESS,316,1006,Dorsal-Attention,R_TE2p_ROI,R,0.648275862068966
GUESS,318,1006,Visual2,R_PH_ROI,R,0.668604651162791
GUESS,322,14,Visual1,R_DVT_ROI,R,0.576923076923077
GUESS,323,16,Dorsal-Attention,R_PGp_ROI,R,0.61437908496732
GUESS,324,1006,Frontoparietal,R_IP2_ROI,R,0.559633027522936
GUESS,325,1006,Frontoparietal,R_IP1_ROI,R,0.556701030927835
GUESS,327,1009,Cingulo-Opercular,R_PFop_ROI,R,0.787096774193548
GUESS,329,1006,Frontoparietal,R_PFm_ROI,R,0.698513800424628
GUESS,330,16,Default,R_PGi_ROI,R,0.59946949602122
GUESS,332,14,Visual2,R_V6A_ROI,R,0.914893617021277
GUESS,335,15,Default,R_PHA2_ROI,R,1
GUESS,336,1006,Visual2,R_V4t_ROI,R,1
GUESS,337,1006,Visual2,R_FST_ROI,R,0.831168831168831
GUESS,340,15,Visual2,R_VMV2_ROI,R,0.63855421686747
GUESS,341,14,Default,R_31pd_ROI,R,0.753086419753086
GUESS,342,14,Frontoparietal,R_31a_ROI,R,1
GUESS,343,1006,Visual2,R_VVC_ROI,R,0.604838709677419
GUESS,344,20,Default,R_25_ROI,R,0.5
GUESS,345,20,Default,R_s32_ROI,R,0.846153846153846
GUESS,347,17,Cingulo-Opercular,R_PoI1_ROI,R,0.515337423312884
GUESS,353,17,Auditory,R_MBelt_ROI,R,1
GUESS,354,17,Auditory,R_LBelt_ROI,R,1
GUESS,355,17,Auditory,R_A4_ROI,R,0.935828877005348
GUESS,356,17,Default,R_STSva_ROI,R,1
GUESS,358,17,Cingulo-Opercular,R_PI_ROI,R,0.795275590551181
GUESS,359,1007,Cingulo-Opercular,R_a32pr_ROI,R,0.858267716535433
TASK,1,1002,Visual1,L_V1_ROI,L,0.942238267148014
TASK,3,1002,Visual2,L_V6_ROI,L,0.833333333333333
TASK,4,1002,Visual2,L_V2_ROI,L,0.975767366720517
TASK,5,1002,Visual2,L_V3_ROI,L,0.98219584569733
TASK,6,1002,Visual2,L_V4_ROI,L,1
TASK,7,1002,Visual2,L_V8_ROI,L,1
TASK,10,1001,Cingulo-Opercular,L_FEF_ROI,L,0.725490196078431
TASK,11,1001,Dorsal-Attention,L_PEF_ROI,L,1
TASK,12,1001,Language,L_55b_ROI,L,0.838461538461539
TASK,13,1002,Visual2,L_V3A_ROI,L,0.933774834437086
TASK,15,1002,Frontoparietal,L_POS2_ROI,L,0.584
TASK,16,1002,Visual2,L_V7_ROI,L,1
TASK,17,1002,Visual2,L_IPS1_ROI,L,1
TASK,18,1002,Visual2,L_FFC_ROI,L,1
TASK,19,1002,Visual2,L_V3B_ROI,L,1
TASK,20,1002,Visual2,L_LO1_ROI,L,1
TASK,21,1002,Visual2,L_LO2_ROI,L,1
TASK,22,1002,Visual2,L_PIT_ROI,L,1
TASK,23,1002,Visual2,L_MT_ROI,L,0.982758620689655
TASK,24,3,Auditory,L_A1_ROI,L,0.727272727272727
TASK,31,1,Default,L_POS1_ROI,L,0.915555555555556
TASK,33,1,Default,L_v23ab_ROI,L,0.986111111111111
TASK,35,1,Default,L_31pv_ROI,L,0.513761467889908
TASK,37,2,Cingulo-Opercular,L_5mv_ROI,L,0.884816753926702
TASK,38,2,Cingulo-Opercular,L_23c_ROI,L,0.68724279835391
TASK,39,2,Somatomotor,L_5L_ROI,L,0.728723404255319
TASK,41,2,Somatomotor,L_24dv_ROI,L,0.553191489361702
TASK,42,2,Somatomotor,L_7AL_ROI,L,0.980392156862745
TASK,43,1003,Cingulo-Opercular,L_SCEF_ROI,L,0.896551724137931
TASK,46,1002,Dorsal-Attention,L_7PL_ROI,L,1
TASK,48,1002,Visual2,L_LIPv_ROI,L,0.907692307692308
TASK,49,1002,Visual2,L_VIP_ROI,L,0.663793103448276
TASK,50,1002,Dorsal-Attention,L_MIP_ROI,L,1
TASK,57,2,Cingulo-Opercular,L_p24pr_ROI,L,0.851851851851852
TASK,60,1003,Cingulo-Opercular,L_p32pr_ROI,L,0.517985611510791
TASK,61,6,Default,L_a24_ROI,L,0.544444444444444
TASK,64,6,Default,L_p32_ROI,L,0.828282828282828
TASK,65,6,Default,L_10r_ROI,L,0.978723404255319
TASK,66,4,Default,L_47m_ROI,L,0.830188679245283
TASK,69,6,Default,L_9m_ROI,L,0.527272727272727
TASK,72,6,Default,L_10d_ROI,L,0.633986928104575
TASK,73,1001,Frontoparietal,L_8C_ROI,L,0.739299610894942
TASK,79,1001,Language,L_IFJa_ROI,L,1
TASK,80,1001,Frontoparietal,L_IFJp_ROI,L,1
TASK,81,1001,Language,L_IFSp_ROI,L,0.679611650485437
TASK,82,1001,Frontoparietal,L_IFSa_ROI,L,0.628930817610063
TASK,83,1001,Frontoparietal,L_p9-46v_ROI,L,0.6796875
TASK,95,1002,Dorsal-Attention,L_LIPd_ROI,L,1
TASK,96,1001,Dorsal-Attention,L_6a_ROI,L,0.652777777777778
TASK,97,1001,Frontoparietal,L_i6-8_ROI,L,0.651162790697675
TASK,99,3,Cingulo-Opercular,L_43_ROI,L,0.547619047619048
TASK,100,3,Somatomotor,L_OP4_ROI,L,0.64622641509434
TASK,101,3,Somatomotor,L_OP1_ROI,L,0.925925925925926
TASK,102,3,Somatomotor,L_OP2-3_ROI,L,0.872340425531915
TASK,103,3,Auditory,L_52_ROI,L,1
TASK,104,3,Auditory,L_RI_ROI,L,0.746341463414634
TASK,105,3,Cingulo-Opercular,L_PFcm_ROI,L,0.885496183206107
TASK,106,3,Cingulo-Opercular,L_PoI2_ROI,L,0.559006211180124
TASK,107,3,Auditory,L_TA2_ROI,L,0.605633802816901
TASK,111,1001,Frontoparietal,L_AVI_ROI,L,0.777777777777778
TASK,113,3,Cingulo-Opercular,L_FOP1_ROI,L,0.58
TASK,114,3,Cingulo-Opercular,L_FOP3_ROI,L,0.857142857142857
TASK,116,3,Dorsal-Attention,L_PFt_ROI,L,0.743589743589744
TASK,117,1002,Dorsal-Attention,L_AIP_ROI,L,0.55663430420712
TASK,121,1002,Visual1,L_ProS_ROI,L,0.847826086956522
TASK,123,1007,Language,L_STGa_ROI,L,0.789473684210526
TASK,124,3,Auditory,L_PBelt_ROI,L,1
TASK,125,1002,Language,L_A5_ROI,L,0.601449275362319
TASK,127,1002,Dorsal-Attention,L_PHA3_ROI,L,0.558333333333333
TASK,129,1002,Language,L_STSdp_ROI,L,0.964824120603015
TASK,130,1002,Default,L_STSvp_ROI,L,0.5
TASK,133,1002,Frontoparietal,L_TE1p_ROI,L,0.609243697478992
TASK,135,1002,Ventral-Multimodal,L_TF_ROI,L,0.537162162162162
TASK,136,1002,Dorsal-Attention,L_TE2p_ROI,L,0.752
TASK,138,1002,Visual2,L_PH_ROI,L,0.942222222222222
TASK,139,1002,Language,L_TPOJ1_ROI,L,0.966850828729282
TASK,144,1002,Frontoparietal,L_IP2_ROI,L,0.929292929292929
TASK,145,1002,Frontoparietal,L_IP1_ROI,L,0.989417989417989
TASK,146,1002,Dorsal-Attention,L_IP0_ROI,L,0.981481481481481
